user_id,song_id,listen_count
343270f97f1fb00e17be9788219a98ccae11785b,SOXZOMB12AB017DA15,2
3db291536140c55c507daec4fcdbf4ec2a1c6f78,SOMEFTJ12A6D4F8CAC,1
cd430a020de25dd84a9e0eb24e0e2a5ca6bc61b4,SOPBRJY12AF72A4440,1
f91250309991cbcccde281d263fa7948d6a72d0f,SOOPJAT12A6D4F9537,3
28c253d6d5575bed0a87ba96688191346290fe92,SOLEUJY12AB01819AC,1
5f9d756916711716387f45b00fb71076a2ae86ba,SOXEZLY12A8C137AB0,1
e85e6c19f96119f73c937abcc73614ec2df73ab8,SOARUPP12AB01842E0,4
c75d6673d37b6c28b1fecdcfca1bda1a8474d918,SOXGXHF12AB0182B7D,1
2c4924731d435d5f5014b9d76ba8482e33c8016a,SOMJIHO12A8C13E4AA,1
49cafd2be62cfc63bbc296d118d3b3d35e79b4d1,SOCCWZW12AB01829DB,6
270a685dcec480a61b97a39fee535b548957b249,SOFKEQZ12AB018A996,1
54387e80c25ccd1ea3d98bfcf938d4ea44439d1b,SOTODTI12A8C1402D3,1
64298cf305e3b6a8fe01e28c09b360b41d983f9e,SOSTVKN12A8C13A2DF,1
d8950b78d1431a582eb14379d31f4be5e1f3bbd0,SOVEUVC12A6310EAF1,1
bdffa015181ebb8829ae1dbba3221794a53b5743,SOQQQQR12A6D4F654D,5
7162448db92030a7701252815a4fa2d0aa43de03,SONTNHB12A8C1391D6,1
f9e3dd288fd370ccc987fdcd0beb30d352f37efb,SOEBGYH12A81C22B00,1
0345a2367c91563dbb46adcfa611dd066b9e3e08,SOKOTZG12A6D4F9519,1
dfac89940a193a21f696dda4f6f99ce3e9cf06d4,SOPAYPV12AB017DB0C,1
8185403ca59e99f7a21fb7e45422226a34a0b665,SOJDAQW12AF72A9B52,1
75be24a82525a5b466e4f518c95d72f20ef76ca0,SOUZZLS12AB018A80D,1
93b1e36c8623d58d07bdaa1476a1ab449ecd7d3d,SOAVFLR12A8C138576,10
3926af8c0d6f64d72d90483ab61df7424bb73541,SOJIWFP12AB0188DA3,3
2d0553fa39fc37492a0f0eed571124f100286695,SOQWSUU12A8C132875,14
6bd01b91e123d83383c9a4b00666306bb3792192,SOOHWRZ12AC468BA59,2
0de90682efb0a64e83a595230ec3536ab0fbcf14,SOIIYYX12A58A7BF1F,1
e02318698de7eafb72b7debb8b8dfa1dc3246ec4,SOECCON12A6D4FDBCE,1
82c458f2e9bc30f87890b408e5b965114989edf4,SOYUDDS12A6D4F7BD6,3
383f88c5e8904036ea297b6665ef44ae71416885,SOHEGSJ12AB0183790,1
9c0e3683931bc7a35baf105d6cbd121162b25e95,SOQOQEX12A8C1404C4,2
3a829c9fa2a7b69f4067260200d35cc1af84020d,SODXRTY12AB0180F3B,1
9834a5202f23a58957d7314a9323549b54897a4f,SONYKOW12AB01849C9,2
27931f8022b3d772eeb06cbe505828fb4de3931f,SOUGUKH12A8C13FBB0,1
29555b14d93025d3e3723e228918e4b258a824ba,SOKDQBU12A67AD8F3F,2
17a84adcb7867df2dba5177b64c48c3afb2b84a6,SORFSNG12A8C13593A,10
0a6fc1338bb7fdc06dbfb075ca78c8bb53f52a8b,SOHFJAQ12AB017E4AF,1
f0a007766c647eb4ceca47dd9109eb8ce231536f,SOIQROY12A6701E6D2,1
d70f007701985aa92f9527330d3379c098713a07,SOITSDN12A8C1359F8,3
1e7b4150ffdfcd4c814253fb8da616f504f07989,SOYTDBL12A6D4F8148,3
0850dfeb2e6fa826cbce29f4e39a5994c609507b,SOXWYZP12AF72A42A6,2
b21bcccbd2865961c792be0179348f1ac8132ac2,SOTYAJM12A6D4FD0EE,1
4cf556d64e9f3d56440a673e41dc6530968dfa8a,SOABNLP12A6D4F87F4,1
dc78610371adf3dbc429effa54695ce1f559724b,SOSLZXV12A8C1354C9,2
e95fbeed1b970c173522df0b4442b514141f159a,SONSGOT12AB018964C,12
90147063a0fe1d0bf6b3f18aca452efafa60162f,SOXCCPU12A58A7BF1E,6
96b2ddd68c127579faa041d54fe81a51a93bbb79,SOHYDID12A6D4F781C,1
2e061e654437134583d099db9a6aa8647e9e5310,SONRYRS12A8C139DCE,1
69b5cc43b69f1d294ea0437d16a973d975e90431,SOPLAHV12A8C13D110,2
e9b8de891d6fa8006f3becc73556698c5463dcd7,SOKYVWL12A67AE0922,1
bc833d1360bdbdd36a63aa6b4b526dfb5ec3c6fd,SOSZJFV12AB01878CB,2
bdcb4635a3bc107e27342cccc5cad56ae3061809,SOQMRTC12A8C13B091,1
de62380fcac70ea60d61219517143f9f9b9040c2,SOEBOWM12AB017F279,1
34483e129707b997be79f3567c720ec1f4c45867,SOEHWGF12A6D4F8B2B,1
c48c9020f9018511cb7511a59710aa45e7c48980,SOMRRQY12A8C1414FC,6
17a84adcb7867df2dba5177b64c48c3afb2b84a6,SOADQPP12A67020C82,1
067b0e64be381f632fa3130e4187449c032f4006,SOVEUVC12A6310EAF1,2
2510038527855bd611844cce31164f71c42ce3ad,SOCLMAD12AB017FC09,1
fcc5e781d11d663e6378c67171c135dad598cc2c,SORTDVT12A8AE46092,1
198fab2dc0c0ade2a5baab75195dd504e2662a86,SOQAZKD12AB017F667,5
294779a28d5d154d881c67b78e096d5b2b3a0e74,SODYMJB12A8C141FD4,1
ddaa3a5eb4e7fd644e76b6c5159084a6fdbe6213,SOJVPDY12AF72A1B04,1
d5e4308adc742264ca394dea9c81bd890200d489,SONYKOW12AB01849C9,7
5c58488984fd7db48e724fffbc77ca2a84bf5439,SOUOPLF12AB017F40F,2
a2dc4cc65c3e4fabc1b5eaf1503b9b5faefa4b80,SOYDNQZ12A67020A42,1
8e22826f2677ba6211fba8f163c821020d06f5df,SOSPXMF12AF72A33E9,3
5e867017387cd688eb1000e9042db07078ed8505,SOONESR12A6D4F6387,1
17f3f7a18fb5c94b9454da5d9b7b902247f7ede6,SOJXYVV12A8C1373FD,1
b94d10806fb16fa8e5c37856aab6b905a30b0a31,SOXKGUD12A58A7C687,1
3e4880b79b817deb5850c32282ec9df150e95e67,SOPTLQL12AB018D56F,1
12817831c40ff5a1c0f59db824d0a138d9a0fbfd,SOLLZWW12AB017E357,1
22d1bec316a779b9b5cb2009718cd3b2ac7c7980,SOUDZSZ12A6D4FA238,1
ecc95418df59a57344cf0f4791b5ca8bfade1fd2,SOOALOT12A8C13ABD9,6
77f028702b8dc19f6e770466d1b939ad2d81bca2,SOBRHVR12A8C133F35,1
90a6100bb6bea423734cb0cf70b02fb4ac6405dd,SOOULIM12A8C13AAED,2
c2fd28a464442bf53be8dbc1001d181a11c707db,SOAQTQO12A6D4FCD0A,1
e8e00a33189e4f15ee2ff7f072301873d97a9e16,SOPDRJZ12AF72A6CE5,16
f37c5ae7df2aa69e3e9b2cc9e4d9adbc6b23579a,SORPAZI12A8C13EB5C,1
007c730e6e6a27fac8662bb76f16d403361e2971,SOQTFOR12A6D4F612A,1
198fab2dc0c0ade2a5baab75195dd504e2662a86,SOFXVEU12A6D4F9C0B,1
2fa4fa27cca6dbbac7f053633ddada11f422d33e,SOLRZLK12AF72A3F6C,2
fc5f190e99e12e1697c740ee2b5504379bf4715a,SOJYBJZ12AB01801D0,1
acc71db6d1f71a2e71f38e5d6527c6fb61a5ecc5,SOFZRXA12AC960DAB5,5
2c2d81f1365bd836aba1ba6c8789f8e4a4b87fdd,SOVGKPF12A8AE45594,2
e008358d7fa9717834f4656346ace2f1c5ef972b,SOBWFXM12AB0182808,71
cc2db1b31703e0bc209539ca511b336213d573cf,SONYBRE12AB017B389,1
0f7d7d02867e87f47701c70ceb6b994c11b4db85,SOOKRGE12A6D4FACC4,16
b944b32ac4d5fe03f5a8c54e4a003e9b8c16492b,SONMBPQ12A6D4F95A3,1
dd0885fb49be9a85675eeed374bb0e18270aa768,SOJHMFW12B0B80B79B,1
e0846a3af0a6a26ae0372ae0c221a99e34aa78c4,SOAKMFY12A58A7DC21,1
60da378e9f3e1cf88e78cdc55335282dc64a371c,SOAAUKC12AB017F868,2
3566cb21ca651fd338a697ec18410b5b55b49ad9,SOPXKYD12A6D4FA876,1
a868537db40c7081760d9a00bcb27e77a1c75335,SOZARJQ12A6D4F66CE,1
7d7fa59a1a699abeb3746a2140fbaf323f5ca986,SONVJFY12A8C138316,7
e62454617184cc3a081c338c4ceb54dbb452e399,SOOFYTN12A6D4F9B35,1
17f988b9693ba5f0e46817f0c7fdec9370b46e19,SOARTDL12A67ADAD83,1
765b67031f7ef23084adc01e2369509646a24999,SOABJTC12A58A7DE0E,1
10ce5f43ecab07e60baf3a047d9008a60cc3977b,SOFRZVX12A8C1428AA,59
e58b34b1efd43fb86cc364a03052cdd503d71654,SOTBARM12B0B80BB67,1
82c458f2e9bc30f87890b408e5b965114989edf4,SOBPKPW12A6701E8F9,4
d6fd550298fc64fc8182e0a25b070c80e48634c5,SOEKNMO12AF72A1918,1
06e23a405b8badb81333a99e3a11ff0884f37508,SOQHFKW12A8C13450A,1
d79b8d14331132a097511ec040c95fe51b7b6e30,SOYXUDL12A582A2695,5
d1c3a620ec268fcf78d04f97aaed268a5f3957fb,SOOFYTN12A6D4F9B35,4
2209accb9faa992166de0c5951d5e17d1fdb48a1,SOTXRZC12AB018165A,13
c8c5cbf9b33f554dc23f2dc1d721786631a8b8a8,SOEXCPT12AB0182160,2
7270853150884d7a94cf8eb0c9d80b3b372053b0,SOICAYG12A8C140718,2
30e9c75b846d780340785423a84c30d4a16d4793,SOBABRB12A6701DF4B,1
276288e0cfc72f1808e33482bab4292195a5ed1e,SOPYMOX12A58A7783F,1
fc268c914f3d127fb08a3deacf1b3e41b71d245f,SOTOUSZ12AF729E225,4
9b633384fe2be667725bedc568d50a96532deca1,SOCHPLU12A8C13462D,1
cc6584134478f83b7ca39eb321f959c625e548bf,SOVHVYD12A6D4FA244,1
c60deb6604014b070829c7ab9fe085ec2a5c6170,SOPGOJB12A8C13B05C,10
e1ed6186938d5defa20f4c2ec116f07bc1825fcc,SOWEUOO12A6D4F6D0C,2
3324a6767af497432114dd600f7b687632d9ff2c,SOOBYPW12AB018DD4A,4
2a2255813ce2b97e64e910cc2fd368bdf5fffcce,SOVQJRY12A81C210C0,1
a5822b179dc03320af66a1e948865f70ed40bb95,SOYJPNY12AB01869CC,1
1aa4fd215aadb160965110ed8a829745cde319eb,SOAYSJV12A58A7D20C,3
757e3a6a09851eef6950f242b6093dc2b82a2713,SOFJIZM12A58A7F878,1
2a1ec3cf21e322d2d40fd0db047af889e23ed232,SOIPBBF12A6310F107,1
c38879ae4de71695ca5623e0dc68fca9e8d5e483,SOTDPWU12A8AE47B2B,3
b673a0f8bbb6d74a56ee46c8ec4b1448cc0cc5f4,SORIRAY12AB017BDA8,5
457570cf93783a7fe6ceda9138dd9c904fafc4ec,SOVLYBR12AF72A4AA3,1
73d81a8ce37ce4314329853145efd02f2c85a9ca,SOPUCYA12A8C13A694,7
2e8bc81d9fc39e431d2a7e10c1e571dd6801e511,SODJWHY12A8C142CCE,1
c626400402625bbac774e4436b38ea179de81948,SOKBIIQ12AB017FEFC,1
9dc8b0f000792df949a0a0ad8eba2724335568f7,SOJHCOH12A8AE45F4F,1
9e89cc9eb3e2fe08d033fc7a041ec263f6d93832,SOXPDDQ12A58A76829,2
892d03ef3157ff5331a0a055668462023641b765,SODRLEQ12A6701F953,8
cc12031583df641127cd8f92b45ab75045918888,SOCHADN12A6310ED94,10
35cbfd5a608af847f2c75209226c140f49ef5d80,SOWKRSR12A8C13CA37,1
2c1fa3cef7f0aaa211fe3b1ddabc82d0696d6424,SOMRMKA12AF72A0867,1
ad4eae7d9684ee8134efeed51c2713ec0603a89c,SOUKMKR12A8C141925,1
d4bbca6733f272925c6ebec30f5241b916b529c6,SOLCKAS12A8C14242A,1
902cff34b37768ead4bd4467e56cc76aa428c2bc,SOLGQMX12A67AE0EFA,1
d61442a1159c25768d25a7dc2a8008f03384318d,SOXWYZP12AF72A42A6,20
82a59fa9d8fc1829231684aca3b05ac6ea403dc0,SOJHCOH12A8AE45F4F,1
10726ec0826452550371fcda7bb3bd29989ca7af,SORWEEW12A58A7A935,1
138a086959404ae5de23c7c182bac4adf3956fef,SOMBAVX12AF72AC99C,2
c6c63a52aa2efe7b7f59b5575803d4b3ffc3fd82,SOSBEAB12A6D4FACF3,2
fc94768a1800b5a464fa902ba20f27e867208258,SOOSIWM12A670202B9,5
3eeb29e8c96c0043d1f677f10dc8f4e525b0c8c8,SOZJEAW12A58A761DB,1
941955c9b2530c99e77648e6eadc1628e5db4a0f,SOHTKMO12AB01843B0,7
38d3e9d1a69521543d697d2a8a9c2e374f819e94,SOGHLYU12A8AE47F6A,11
e80b0b36091bac72af974443e87e41fe22ac3865,SOSOXJK12A8AE47120,1
3b7e605598d30fdaaa86ad980373cd626ba6d453,SOQQJFK12AB018D1B5,2
7dc7a388f0ab826066b165f4954af74e65d458e7,SOBONKR12A58A7A7E0,5
b245e37f41c21d0402a299db63f8875155470e58,SOMCMKG12A8C1347BF,1
f9e3dd288fd370ccc987fdcd0beb30d352f37efb,SOHVUZY12A8C133AA1,4
53307588d1f1afac85bf46dfbc80efd673c2328a,SOJDMAS12B0B8079A4,1
1adaca4c2fed20150ca905d5867c7ee457d274fd,SOBZTDO12AB0185758,13
61aa39a354ae31e6f638dd79dcb50110cd9f3f31,SODRVBA12A58A7F235,5
17669b9ea8f65d1f7c868ed804ff1d9715587fe9,SOUGOHW12AB018AEA3,1
d2b5c03d1b1e83eb119314669f574914c7d0e6ff,SOIGCPA12A58A79382,1
e854be907fd9b0933fa9a5bec206783fc1e933ec,SOVWBYM12A6D4F8A22,6
8f0842f9990a8e2b4e469b76765af1a56733c2a2,SOLRGNF12AB0187CF4,1
db7c0b803e0a137e8f32ff52c44571960fdc730c,SOEYWYP12A6D4F5E9D,1
d115ab42ade58505ace6fb0f237dae7e6d699ca5,SOCVXOL12A8C13FAC5,1
152f31e4417f78c23432c99933e1bb94c9b62b4a,SOAPIHX12AB0184CB1,1
ad21d36d37c2edd5ab11d6b1776c34807f0e5d2a,SOCAKKQ12AB01815E7,1
64b420f99ed9944e16f4a9b4f6715d57964afb75,SOXQPLG12A6D4FA3FF,5
91bffea0d829f1607ed6bbd0dd23e640d4d04ab4,SOXLKBQ12A8C131B17,1
95678d88d635bf994b5a7dfe88f96c51a8a38a0d,SOCCYYG12AB0184DE8,1
075a58e544ae71d5b3e5ba1cd676ab2756c4983f,SOHHZKM12A6D4F70DA,2
8383c1572ccf01122853264b0a1b504e0152f7e6,SOXLRDB12A81C21739,1
c8a0f65457c2590450aa556067fb88bb8d7c8587,SOJEBJO12A6701C322,1
76c5f835d7322afaa85c086a095afb9490e749f9,SONIKQT12A8AE475DF,24
eb671bc38ee5d5d13b815fef98f1e9de44580c45,SOUNJIO12AB0181339,10
b352a81751d51c5703bce30fad156f3409c37033,SOUFJIP12A58A78B0D,1
80702ab0812703981af058679862bbf09166df3a,SOKXABV12B0B8061EB,1
c7e90710691b37a67a134cf9b400eed29f32ffc4,SOIQZXP12AF72A2044,1
ee26c38f1fc8d210897da86cb455fb6519d139ed,SONXHLT12A8AE48546,1
e905ec273b6da5f478e90eb7f0464f988488356e,SODNWZA12A8C134F6A,1
d23b7846cb61dba9b88c7a4b71a8aa8b506e2c73,SOKPMAM12AB017F443,1
83c716d90d6adf6f2a1e8d29b79e02d576e10342,SOBDJMW12A8C137318,1
850613c3031b500cc4a7c7661bcf0a9330ac9542,SOLGWFD12B0B807B28,2
95a0066cb0caca3c19942fc747da878b2253dc89,SOGAOAU12A8C140E54,2
135e1b35f7e4654ffdcb280da416e550383b566f,SOWRQYD12AF729FD3A,2
0834bfc2241561d112b4bf39d84a40ec1607abbd,SOPRHWI12AB017DE86,1
818a2182a344aa5440adeb97f8e4344453880fd2,SONSPHT12A81C2289A,1
7ae229e5b6d992ff46390185055996db85a8113d,SOIIQPJ12B0B807AF4,2
e2739e2050bb72811d76256b79279e71a8093dce,SOBFRNE12A6D4F7995,1
61e4b4c3450ea2b8314c7831aa9362f91e8b4958,SOUBEXV12AB01804A4,1
a201e7bf3edaa5ab837c3725b91beba0b93c65c8,SOEGIYH12A6D4FC0E3,1
7c1f40fc7d9a59c628fdfdfc162cc88c30a4033b,SOMHLHX12A58A7AA5B,2
960daaa006eee4c8c7c6cbe45d1ebe631364856b,SOILFUU12AB017C75F,1
853ec8f8b4ff72ca04803c16290730126ad785ee,SOBPICV12A8151CDF1,1
b944b32ac4d5fe03f5a8c54e4a003e9b8c16492b,SOTWNDJ12A8C143984,1
041b7d20f25aaf9a8099fa3f1b27f808865e6741,SOBRGZW12A8C13C541,1
d42b98dbd880d1b0460ac72ec85c2b95edbc73ef,SOEIKRK12AB017D6E0,2
3e6cf4d3e6c7aee5b8336c7d1c28846e6daf78d9,SOXXUSA12A6D4F896E,1
a2a1fe63f5c62109b99a757ff60cff7432651763,SOVDSJC12A58A7A271,13
1dc394e10666dbd25164b86b28083ea4e372fe8e,SOEMRIK12A8C133722,1
ccecad3ca72e4850b6d33a741d30ae9cf3db5058,SOJFMYD12AF72A336B,1
119aca14c957dff271bd591a54cb52ebf8206903,SOVFMSF12A6310D7E3,5
20ff6bc36d528ce847a84e6fea1c1fcfb6a79392,SORHYAP12AB018A7A5,1
335b0c3471393513f8f063e46671a701be17a8e8,SOMVMVF12AB018C9A6,3
5439ffd643d06c1e405492c99f10d43e379c0319,SOQRHIX12A6701F955,2
2705beb39178bbc7b7a37aff712efd31bc695b56,SOLZCAL12A6D4F93C1,1
5051ed1c1798559ed7dc1331be64d5eaee1b084e,SORNJQU12AB01821FA,3
6104b4a1eedd4c634866ab9978fc147eb1c42e22,SOWLCQY12A6D4F84CF,1
793dd6a96b6c584ad4b79987b9401576c7e487e0,SOZDGEW12A8C13E748,1
8be94746fd86dddcd0e42efbe856883b037f2c26,SODLAPJ12A8C142002,1
4403cf844e7ddc0db41b26aa9a0b33fb47414fce,SODEGIQ12A6D4FC6E3,1
f1709348ce956a1d9e471c4041bc5e1b1bfba2c8,SOXLRDB12A81C21739,1
a4f072e9046966c999636ca269a31ffdaa97a791,SOXNXYQ12AB01852BF,1
50f49afc3085acb3b129cead22b5d87331d0c97e,SOOXZWB12A6D4F50F4,1
613b6d28af4135378b868c00609b7ad0dae9e055,SOGELZG12A6D4F865F,3
ef373aa36f87fead696496ed968f4e8109e8a603,SOBGQHH12A8151CAC5,4
5439ffd643d06c1e405492c99f10d43e379c0319,SOUOPLF12AB017F40F,1
6b8414a6b5c2f9906f9d6cd41015552f2dc020ed,SOTEGWG12AB01897AC,2
28a2a670ab09b5354ab5c771b55940cb9a4cedd1,SOQLUTQ12A8AE48037,2
a63d8e1b9337db74619cd11cd074c213be549bc6,SOJSHBN12A8C138AAC,1
fb8aafd7f78e5ace05075c3449f6b96fef3c360b,SOLLNWC12A8C133FB2,1
64b57383ca78ee2ab805dfa8a2d390fc4d149745,SONQIXV12A6D4F7B7E,2
e33102bece51953741209e7dee6a9313988368b0,SOINYMI12A8C13C3F8,1
17f8e31813938126b5c76a70d0fce97384561a24,SOERSBA12A6D4F9823,27
2c2d81f1365bd836aba1ba6c8789f8e4a4b87fdd,SORCAKN12A58A7A2CF,4
9c5d38191001b9ebd6f039dde1aa8bf9e5aafa28,SOJTSBS12AB0183010,1
b0f7555f80609848fff14ae2ac9aa43f7a19222f,SOAAVUV12AB0186646,1
b0f7555f80609848fff14ae2ac9aa43f7a19222f,SOACDMD12A67AD8332,6
c544a9e0fa9fc5a6cb7ba092bf59aa64847be981,SONDUKG12A58A7DA36,2
3ad294052202897638133fab0f381963d1f33054,SOADJQJ12A8C141D38,2
9ce3c9e93ac327b56e264eca07391b4b7f7cf09d,SOHYRUG12A8C13599D,4
d52ed73303e6ef99b241d5fa75c55efc45ac6a48,SOAMNGZ12A6D4F8702,1
8c0b7db285850cc3d0e28be61f1cb702ad14c3e7,SOBZZDU12A6310D8A3,1
64280d895bc1edacb396af4612e336f8c6c5f756,SOSYOHI12A8C144584,1
74c2d8432625e6c1589a13bbf8c4c6a2c4af804f,SOGCWZS12A6701FCAC,1
e0846a3af0a6a26ae0372ae0c221a99e34aa78c4,SORXEUZ12AC3DF6E3F,2
8ce5dde3941dfc039a6384de713cc287f645412a,SOHYSXA12AB0186704,6
b856845bd7a38dee36928a5cb38a445712dd4f4a,SOPTPWD12A6D4FBD4E,9
d4bbca6733f272925c6ebec30f5241b916b529c6,SORXEUZ12AC3DF6E3F,1
95942345306393998eb3a051ae5fa3c4d5afbaa4,SOSUWJE12AB0184567,1
6fae6e72f3079b6ca69e56f51bc597364470fbee,SOWLKMP12A58A7CDCA,1
fc423e15a80fd69ac874f804227a4edeca4c9aac,SOVTJHU12A6D4FB15E,5
5b7ff9af1d60484e8e378da50265779e7052a4e6,SOTUBJL12A6701C0BD,3
03599122f1713fb6dd42194d4113fa1b67d57d3f,SOWOMMY127F8096DF9,1
c81b5d803128c7c5139344169037883be4217b90,SOKSAJJ12A67020C31,4
cb0c111919370207f66df36a9eadb3ab5cda1273,SOBYSSP12AAF3B32CA,1
4e41c7b4ba2e706f5113b04c3b96a09fe0f4ab57,SOXPFLM12A8AE48C50,1
2d05ac855bcb85d2c3dceb784c3a59dc32193aec,SOMNOZB12AB0181E7A,2
45319c6272926a168da25ee18c6d68c73462fe99,SONTIBS12A6D4F9CFE,2
133b1f0a3175594e181bc53c469d7ecef52f87cf,SONEWOI12AAF3B3602,2
ad21d36d37c2edd5ab11d6b1776c34807f0e5d2a,SOAXGDH12A8C13F8A1,1
61c8d00bc2e11952904f89f4fe29ccd2a2d490f5,SOGSQOK12A8C1438A5,1
9938937f166e0a5563041d5940c12c72c8bad31d,SOZHRXQ12A8C136EC4,5
7e64d455121829f0b28870e5fe7d36eb3a40ec29,SOHTSUQ12A58A7AFCE,1
3fefbad8900ec51c85053d676d6374b26020ef7a,SOSPXWA12AB0181875,1
9586bf366009cc9a38a589644b0adf59d9c72b2f,SOEWYLX12A6D4F8E5F,6
71069b5980a571ec67c6a5f4325e4ab512ff44bc,SOFZVRZ12A8C1328B8,1
5462543e74bc8f45c9d3effa7998bbacfeb02e63,SOHJOLH12A6310DFE5,1
26228407f1e51e2b55d08d4ac8b51268c29a80f8,SOVHUFT12AAA15FD32,3
f82823e8ed410e942925173046097451f2ecd221,SOAXGDH12A8C13F8A1,1
a9f4421eaaea03dcc26377db8d0f6cf69a4b9f72,SOAQMNM12AB0188D7A,2
9bd585efa3162ac7d8a945bca5d881f06c88880f,SOWTYVO12AB0180BDA,6
c64f288da89f133b8b32361a51282a3e3af4f28e,SOUCIME12A8C1432EB,3
b79ab0aa0aa7485b6c9825c50acb261203f160c9,SOEQJBS12A8AE475A4,1
4d0eb00c590ca0ff720989c2b167589f35f66a94,SOANUKH12AB0182B83,1
7005a4e8beb1a6ba25c737e36fb598be45696fe2,SOCCHGF12A8C13FFBF,5
957516dbd9adb85d38fb4cb6ffa069072765e587,SOSJCNH12A81C23945,1
2d9590ada28148aaa9bfbd6344a8f759680df9e7,SOBYXAH12AB01884D9,1
a1785ea31860ef035e99776a4c30a3b736684d05,SODGVGW12AC9075A8D,1
a0128276010825ca58b3c9006311f1d2c6f2483f,SOUHTWB12A8C13BA4D,5
4f8069af6e4de72d619bda3801c0d44f8cc82719,SOAXGDH12A8C13F8A1,2
73f699d271f60653ae172286cda0d7e85395177c,SOHHJYE12A8AE47599,1
35148bd25c2b2f9682d592de9314dd9f1da78b21,SOQLHST12AB0184A27,7
78063cfd48913386cfc1f5c8ee7906db1cd56dfa,SOXEZLY12A8C137AB0,3
a3aaf129c84d56d48c8ed95780f0117ea2d00397,SOWNIUS12A8C142815,1
7f99cb185a4713a38b5dedea752874a9f7273b2e,SOEQXVR12A8C138365,1
4593fedf555ab586946f413fafd4003541f24d09,SOJWBYS12A67AE17A1,2
b3dcc8872406ade2f9255ca087ceecd42e947bec,SOWBYZF12A6D4F9424,11
30a35306be06d61aaa49be6a5b4d68ed71e3d1fb,SOYIZSN12A6701E0BB,5
13de514321ef0ccd206cf15471955eab828be406,SOGCWUH12AC90732B0,1
8f6e8838aecc5e3597c84b7e132d8997bd2915bc,SOTRSFZ12A8C142BF6,10
1f1ca09bfb2c04ee5d0b561f70f73ee2b7ab0093,SOPTLQL12AB018D56F,2
ec5328dd25f1cd31b002a784c8c9f0152fe7da7d,SOWEHOM12A6BD4E09E,1
965f196d0597c8f93701e290ead210feaa1618ca,SOXGXKY12A8C13A405,24
7fac2bd974a920e83a10c3ed6ff0f614f8284dd7,SOQWZAB12AB017C6F7,3
cf822b886c87da7d804216147728a66dbf247538,SOVDJTX12A58A77508,1
551da05b2c1f4d6bfe3c4c5cf7541028dcc909b9,SOCGFSH12A81C238C6,4
010e23053b49bcdcf857fdd61b60884d53a67212,SODPSYG12A8C145EBF,1
ab8307f3e62a220f407695f566c6a01b581d454f,SOYTDBL12A6D4F8148,5
76c44ebf0ae6902bf15a4d1605ee4698896544b0,SOBIPDF12A8C1360A2,2
f3975855a19e9ce1842bffba9cca78ac4423a17f,SOQNMSW12A8C13B460,1
c7ecae8075543eafa7afd2e9668944f46badfd85,SOJJBVA12A58A78A79,1
7e74a265813a6bdf96684372d9b22d03a746ba9a,SOQPYGG12AF72A296B,1
1bfd52dcf4a530e2c8727e80cb4d336ca99fc28a,SOAJJDS12A8C13A3FB,1
a1ad2731314ed3843e7b256365d5ef674aabd3b2,SOEMVAM12AB018009E,1
ad7f99f6dbe2ce32cd7d2cd77a95936b58275eb3,SOVGEYY12A58A7D2B6,2
0ab945556cb451ec7f2df1f1af8d29c27b1010d6,SOBUBLL12A58A795A8,1
12a337b3b48612e3f65acb324f6e12edef4bab7d,SOWCKVR12A8C142411,2
22e69d8a0a01d1cac3226506b2474d6a1e1b1edc,SONHWUN12AC468C014,1
21d919ea26eefc0a4962560b36e241a671ec4786,SOKUEJO12A6701F6CC,1
5e569d69c06c10a5527cc8966ce817b0357cb232,SOCREPA12A67ADD15E,1
affe67dcd8452def0784688df632cbf53b4c66c6,SOLWHSJ12A67AE227B,4
b0b29fe314ff1f5ccb6f1b1831f302cd4d5ee8fa,SOLGKYT12AF72A436A,1
8e9adf0bbdc13aa0219e2d029e6d57f6ad655615,SOHABQJ12A6D4F8528,1
babb25ce054d253536994c9335cbfd4e1ddc0ef3,SOBUBLL12A58A795A8,3
410d0d8eb2e5fa4e116f66453678709418e7b474,SOQCNFV12A6701D92A,1
79f598fe2e818ed1d3974c259f5b404019aca72c,SODEOCO12A6701E922,2
b5dfd94128121e23ccd01611abf4300f4cb2dca6,SOLMWQA12AF729CCB8,1
621e45ddf653489ceb11b37ed7385f60683a66b0,SOLWZVR12AB01849C6,1
ad4c778e105c61125edf4de0e8da3c31f57587bb,SONYKOW12AB01849C9,7
66f0d86e87871093c752cd71b3de57d472813087,SOAGIAY12AB0183D8F,2
180ffe16b4ae355f94bb34d2d5ac77f524f9a7b8,SODADZM12A8C1411CD,1
5e867017387cd688eb1000e9042db07078ed8505,SOLGQMX12A67AE0EFA,2
bc46c463da9eef4db8f6542c75f1f987390fd02a,SOTYXGB12A8C13C55C,3
aede537e3211db537a052a0db7188c8a1088d4f9,SOQCGHN12AB0181246,1
9a5daa377deb18083fec5f9d0c0e55efd5bdb62b,SOKEDRC12A8AE48B26,10
567e7a4f8692ee03a8d14bf2ad0648fe51148440,SOZMNAX12A58A77F88,3
1c67f21e8e49804303daf0e2a53d5cac995e464c,SOLRGNF12AB0187CF4,3
f1eb9a59405fa4a1769a87d104dc5187f63c183c,SOXQROF12AB0186B1D,2
1c67f21e8e49804303daf0e2a53d5cac995e464c,SODGJKH12AAA8C9487,2
83c716d90d6adf6f2a1e8d29b79e02d576e10342,SOMGVYU12A8C1314FF,1
